Hotel Name,Address,Room Type,Room Price Detail
ハレクラニ沖縄,沖縄県・恩納村 [全360室],エグゼクティブオーシャンフロントスイート キング,"['ポイント2%分利用で109,676円～朝食付2名税込107,484円～詳細･予約', 'ポイント2%分利用で117,646円～2名税込115,294円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],プレミアクラブオーシャンフロント キング　※ラウンジ利用付※,"['ポイント2%分利用で109,676円～朝食付2名税込107,484円～詳細･予約', 'ポイント2%分利用で117,646円～2名税込115,294円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],プレミアクラブオーシャンフロント ツイン　※ラウンジ利用付※,"['ポイント2%分利用で109,676円～朝食付2名税込107,484円～詳細･予約', 'ポイント2%分利用で117,646円～2名税込115,294円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],コーラルスイート ツイン,"['ポイント2%分利用で151,610円～朝食付2名税込148,578円～詳細･予約', 'ポイント2%分利用で166,980円～2名税込163,642円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],コーラルスイート キング,"['ポイント2%分利用で151,610円～朝食付2名税込148,578円～詳細･予約', 'ポイント2%分利用で166,980円～2名税込163,642円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],クリフヴィラ　※ラウンジ利用・専用プール・天然温泉付※,"['ポイント2%分利用で277,414円～朝食付2名税込271,866円～詳細･予約', 'ポイント2%分利用で314,986円～2名税込308,688円～詳細･予約']"
ハレクラニ沖縄,沖縄県・恩納村 [全360室],ハレクラニクリフヴィラ　※ラウンジ利用・プール・天然温泉付※,"['ポイント2%分利用で490,314円～朝食付2名税込480,508円～詳細･予約', 'ポイント2%分利用で565,456円～2名税込554,148円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],クラシックダブル,"['ポイント12%分利用+割引で66,550円～2名税込52,720円～詳細･予約', 'ポイント12%分利用+割引で77,440円～朝食付2名税込61,344円～詳細･予約', 'ポイント12%分利用+割引で95,590円～夕朝食付2名税込75,712円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スーペリア,"['ポイント12%分利用+割引で67,760円～朝食付2名税込53,676円～詳細･予約', 'ポイント12%分利用+割引で72,600円～2名税込57,504円～詳細･予約', 'ポイント12%分利用+割引で99,220円～夕朝食付2名税込78,594円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],クラシックダブル　東山ビュー,"['ポイント12%分利用+割引で72,600円～2名税込57,504円～詳細･予約', 'ポイント12%分利用+割引で83,490円～朝食付2名税込66,130円～詳細･予約', 'ポイント12%分利用+割引で101,034円～夕朝食付2名税込80,024円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スーペリア　東山ビュー,"['ポイント12%分利用+割引で76,502円～朝食付2名税込60,596円～詳細･予約', 'ポイント12%分利用+割引で82,884円～2名税込65,656円～詳細･予約', 'ポイント12%分利用+割引で109,504円～夕朝食付2名税込86,734円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],デラックス,"['ポイント12%分利用+割引で83,186円～朝食付2名税込65,892円～詳細･予約', 'ポイント12%分利用+割引で90,750円～2名税込71,884円～詳細･予約', 'ポイント12%分利用+割引で117,370円～夕朝食付2名税込92,962円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],スイート　ラウンジアクセス付き,"['ポイント12%分利用+割引で90,750円～朝食付2名税込71,884円～詳細･予約', 'ポイント12%分利用+割引で127,050円～2名税込100,630円～詳細･予約', 'ポイント12%分利用+割引で153,670円～夕朝食付2名税込121,708円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],デラックス　東山ビュー,"['ポイント12%分利用+割引で91,930円～朝食付2名税込72,814円～詳細･予約', 'ポイント12%分利用+割引で101,034円～2名税込80,024円～詳細･予約', 'ポイント12%分利用+割引で127,654円～夕朝食付2名税込101,114円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],プレステージスイート　ラウンジアクセス付き,"['ポイント12%分利用+割引で154,274円～朝食付2名税込122,192円～詳細･予約', 'ポイント12%分利用+割引で181,500円～2名税込143,754円～詳細･予約', 'ポイント12%分利用+割引で208,120円～夕朝食付2名税込164,832円～詳細･予約']"
フォションホテル京都,京都府・河原町 [全59室],プレステージスイート東山ビュー　ラウンジアクセス付き,"['ポイント12%分利用+割引で163,018円～朝食付2名税込129,114円～詳細･予約', 'ポイント12%分利用+割引で191,784円～2名税込151,894円～詳細･予約', 'ポイント12%分利用+割引で218,404円～夕朝食付2名税込172,984円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード ダブル  禁煙,"['ポイント15%分利用で39,900円～2名税込33,915円～詳細･予約', 'ポイント15%分利用で48,220円～朝食付2名税込40,990円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード ツイン  禁煙,"['ポイント15%分利用で39,900円～2名税込33,915円～詳細･予約', 'ポイント15%分利用で48,220円～朝食付2名税込40,990円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード 日本庭園側 ダブル 禁煙,"['ポイント15%分利用で43,400円～2名税込36,890円～詳細･予約', 'ポイント15%分利用で52,016円～朝食付2名税込44,216円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スタンダード 日本庭園側 ツイン 禁煙,"['ポイント15%分利用で43,400円～2名税込36,890円～詳細･予約', 'ポイント15%分利用で52,016円～朝食付2名税込44,216円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ダブル  禁煙,"['ポイント15%分利用で49,900円～2名税込42,415円～詳細･予約', 'ポイント15%分利用で54,780円～朝食付2名税込46,575円～詳細･予約', 'ポイント15%分利用で79,300円～夕朝食付2名税込67,405円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ツイン 禁煙,"['ポイント15%分利用で49,900円～2名税込42,415円～詳細･予約', 'ポイント15%分利用で54,780円～朝食付2名税込46,575円～詳細･予約', 'ポイント15%分利用で79,300円～夕朝食付2名税込67,405円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】スタンダード ツイン 喫煙,"['ポイント15%分利用で49,900円～2名税込42,415円～詳細･予約', 'ポイント15%分利用で58,300円～朝食付2名税込49,555円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸スタンダード ダブル 禁煙,"['ポイント15%分利用で56,400円～2名税込47,940円～詳細･予約', 'ポイント15%分利用で61,410円～朝食付2名税込52,200円～詳細･予約', 'ポイント15%分利用で84,400円～夕朝食付2名税込71,740円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸スタンダード ツイン 禁煙,"['ポイント15%分利用で56,400円～2名税込47,940円～詳細･予約', 'ポイント15%分利用で61,410円～朝食付2名税込52,200円～詳細･予約', 'ポイント15%分利用で84,400円～夕朝食付2名税込71,740円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】デラックス ダブル 禁煙,"['ポイント15%分利用で57,900円～2名税込49,215円～詳細･予約', 'ポイント15%分利用で61,600円～朝食付2名税込52,360円～詳細･予約', 'ポイント15%分利用で85,400円～夕朝食付2名税込72,590円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】デラックス ツイン 禁煙,"['ポイント15%分利用で57,900円～2名税込49,215円～詳細･予約', 'ポイント15%分利用で61,600円～朝食付2名税込52,360円～詳細･予約', 'ポイント15%分利用で85,400円～夕朝食付2名税込72,590円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス ダブル  禁煙,"['ポイント15%分利用で61,400円～2名税込52,190円～詳細･予約', 'ポイント15%分利用で65,020円～朝食付2名税込55,270円～詳細･予約', 'ポイント15%分利用で88,400円～夕朝食付2名税込75,140円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス ツイン 禁煙,"['ポイント15%分利用で61,400円～2名税込52,190円～詳細･予約', 'ポイント15%分利用で65,020円～朝食付2名税込55,270円～詳細･予約', 'ポイント15%分利用で88,400円～夕朝食付2名税込75,140円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸デラックス ダブル 禁煙,"['ポイント15%分利用で70,400円～2名税込59,840円～詳細･予約', 'ポイント15%分利用で74,010円～朝食付2名税込62,910円～詳細･予約', 'ポイント15%分利用で103,800円～夕朝食付2名税込88,230円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】新江戸デラックス ツイン 禁煙,"['ポイント15%分利用で70,400円～2名税込59,840円～詳細･予約', 'ポイント15%分利用で74,010円～朝食付2名税込62,910円～詳細･予約', 'ポイント15%分利用で103,800円～夕朝食付2名税込88,230円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス  ツイン  喫煙,"['ポイント15%分利用で70,400円～2名税込59,840円～詳細･予約', 'ポイント15%分利用で80,100円～朝食付2名税込68,085円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス（洗い場付き） ダブル 禁煙,"['ポイント15%分利用で71,900円～2名税込61,115円～詳細･予約', 'ポイント15%分利用で79,100円～朝食付2名税込67,235円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】デラックス（洗い場付き） ツイン  禁煙,"['ポイント15%分利用で71,900円～2名税込61,115円～詳細･予約', 'ポイント15%分利用で79,100円～朝食付2名税込67,235円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】ジュニアスイート  ダブル 禁煙,"['ポイント15%分利用で119,960円～朝食付2名税込101,975円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ザ・メイン】ジュニアスイート  ツイン 禁煙,"['ポイント15%分利用で119,960円～朝食付2名税込101,975円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スイート ダブル 禁煙,"['ポイント15%分利用で121,840円～朝食付2名税込103,570円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【ガーデンタワー】スイート ツイン 禁煙,"['ポイント15%分利用で121,840円～朝食付2名税込103,570円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ダブル 45平米,"['ポイント15%分利用で124,900円～朝食付2名税込106,165円～詳細･予約', 'ポイント15%分利用で166,600円～夕朝食付2名税込141,610円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ツイン 45平米,"['ポイント15%分利用で124,900円～朝食付2名税込106,165円～詳細･予約', 'ポイント15%分利用で166,600円～夕朝食付2名税込141,610円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ダブル 50平米,"['ポイント15%分利用で138,900円～朝食付2名税込118,065円～詳細･予約', 'ポイント15%分利用で182,200円～夕朝食付2名税込154,870円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】 デラックス ツイン 50平米,"['ポイント15%分利用で138,900円～朝食付2名税込118,065円～詳細･予約', 'ポイント15%分利用で182,200円～夕朝食付2名税込154,870円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】ジュニアスイート ダブル,"['ポイント15%分利用で204,900円～朝食付2名税込174,165円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],【エグゼクティブハウス 禅】ジュニアスイート ツイン,"['ポイント15%分利用で204,900円～朝食付2名税込174,165円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービュー,"['ポイント40%分利用で32,000円～2名税込19,200円～詳細･予約', 'ポイント40%分利用で39,000円～朝食付2名税込23,400円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー,"['ポイント40%分利用で34,250円～2名税込20,570円～詳細･予約', 'ポイント40%分利用で41,250円～朝食付2名税込24,770円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー,"['ポイント40%分利用で34,250円～2名税込20,570円～詳細･予約', 'ポイント40%分利用で41,250円～朝食付2名税込24,770円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービューハイフロア,"['ポイント40%分利用で38,750円～2名税込23,270円～詳細･予約', 'ポイント40%分利用で45,750円～朝食付2名税込27,470円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー ハイフロア,"['ポイント40%分利用で41,000円～2名税込24,600円～詳細･予約', 'ポイント40%分利用で48,000円～朝食付2名税込28,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー ハイフロア,"['ポイント40%分利用で41,000円～2名税込24,600円～詳細･予約', 'ポイント40%分利用で48,000円～朝食付2名税込28,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー,"['ポイント40%分利用で41,750円～2名税込25,070円～詳細･予約', 'ポイント40%分利用で48,750円～朝食付2名税込29,270円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1キング クラシックリバービューNAGOMIラウンジアクセス,"['ポイント40%分利用で43,250円～夕朝食付2名税込25,970円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービューNAGOMIラウンジ,"['ポイント40%分利用で43,250円～夕朝食付2名税込25,970円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー ハイフロア,"['ポイント40%分利用で44,000円～2名税込26,400円～詳細･予約', 'ポイント40%分利用で51,000円～朝食付2名税込30,600円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー ハイフロア,"['ポイント40%分利用で44,000円～2名税込26,400円～詳細･予約', 'ポイント40%分利用で51,000円～朝食付2名税込30,600円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング ジュニアスイート リバービュー,"['ポイント40%分利用で44,000円～2名税込26,400円～詳細･予約', 'ポイント40%分利用で51,000円～朝食付2名税込30,600円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー NAGOMIラウンジ,"['ポイント40%分利用で45,500円～夕朝食付2名税込27,300円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー NAGOMIラウンジ,"['ポイント40%分利用で45,500円～夕朝食付2名税込27,300円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー,"['ポイント40%分利用で47,000円～2名税込28,200円～詳細･予約', 'ポイント40%分利用で54,000円～朝食付2名税込32,400円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック リバービュークラブラウンジアクセス,"['ポイント40%分利用で47,000円～朝食付2名税込28,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービュークラブラウンジアクセス,"['ポイント40%分利用で47,000円～朝食付2名税込28,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング ジュニアスイート リバービューハイフロア,"['ポイント40%分利用で47,000円～2名税込28,200円～詳細･予約', 'ポイント40%分利用で54,000円～朝食付2名税込32,400円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー NAGOMIラウンジ,"['ポイント40%分利用で48,500円～夕朝食付2名税込29,100円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー NAGOMIラウンジ,"['ポイント40%分利用で48,500円～夕朝食付2名税込29,100円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で49,250円～朝食付2名税込29,570円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で49,250円～朝食付2名税込29,570円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で58,250円～朝食付2名税込34,970円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で58,250円～朝食付2名税込34,970円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1キング ジュニアスイート リバービューNAGOMIラウンジ,"['ポイント40%分利用で58,250円～夕朝食付2名税込34,970円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1キング ジュニアスイート リバービュークラブラウンジ,"['ポイント40%分利用で62,000円～朝食付2名税込37,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービューハイフロア,"['ポイント40%分利用で70,000円～朝食付2名税込42,000円～詳細･予約', 'ポイント40%分利用で86,000円～夕朝食付2名税込51,600円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー ハイフロア,"['ポイント40%分利用で72,400円～朝食付2名税込43,440円～詳細･予約', 'ポイント40%分利用で88,400円～夕朝食付2名税込53,040円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー ハイフロア,"['ポイント40%分利用で72,400円～朝食付2名税込43,440円～詳細･予約', 'ポイント40%分利用で88,400円～夕朝食付2名税込53,040円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー,"['ポイント40%分利用で74,000円～朝食付2名税込44,400円～詳細･予約', 'ポイント40%分利用で90,000円～夕朝食付2名税込54,000円～詳細･予約', 'ポイント40%分利用で93,000円～夕食付2名税込55,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー,"['ポイント40%分利用で74,000円～朝食付2名税込44,400円～詳細･予約', 'ポイント40%分利用で90,000円～夕朝食付2名税込54,000円～詳細･予約', 'ポイント40%分利用で93,000円～夕食付2名税込55,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー ハイフロア,"['ポイント40%分利用で78,000円～朝食付2名税込46,800円～詳細･予約', 'ポイント40%分利用で94,000円～夕朝食付2名税込56,400円～詳細･予約', 'ポイント40%分利用で97,000円～夕食付2名税込58,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー ハイフロア,"['ポイント40%分利用で78,000円～朝食付2名税込46,800円～詳細･予約', 'ポイント40%分利用で94,000円～夕朝食付2名税込56,400円～詳細･予約', 'ポイント40%分利用で97,000円～夕食付2名税込58,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック リバービュークラブラウンジアクセス,"['ポイント40%分利用で78,000円～朝食付2名税込46,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック リバービュークラブラウンジアクセス,"['ポイント40%分利用で78,000円～朝食付2名税込46,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で80,400円～朝食付2名税込48,240円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で80,400円～朝食付2名税込48,240円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル プレミアム ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で86,000円～朝食付2名税込51,600円～詳細･予約', 'ポイント40%分利用で105,000円～夕食付2名税込63,000円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング プレミアム ベイビュー クラブラウンジアクセス,"['ポイント40%分利用で86,000円～朝食付2名税込51,600円～詳細･予約', 'ポイント40%分利用で105,000円～夕食付2名税込63,000円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1キング ジュニアスイート リバービュークラブラウンジ,"['ポイント40%分利用で90,000円～朝食付2名税込54,000円～詳細･予約', 'ポイント40%分利用で109,000円～夕食付2名税込65,400円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],2 シングル クラシック ベイビュー,"['ポイント40%分利用で93,400円～夕朝食付2名税込56,040円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング クラシック ベイビュー,"['ポイント40%分利用で93,400円～夕朝食付2名税込56,040円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],1 キング ジュニアスイート リバービューハイフロア,"['ポイント40%分利用で96,400円～夕朝食付2名税込57,840円～詳細･予約', 'ポイント40%分利用で99,400円～夕食付2名税込59,640円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム,"['ポイント40%分利用で107,000円～朝食付2名税込64,200円～詳細･予約', 'ポイント40%分利用で160,000円～2名税込96,000円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（パリメゾン）,"['ポイント40%分利用で125,750円～朝食付2名税込75,470円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（ラグジュアリーオリエンタル）,"['ポイント40%分利用で137,000円～朝食付2名税込82,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム,"['ポイント40%分利用で158,000円～朝食付2名税込94,800円～詳細･予約', 'ポイント40%分利用で187,000円～夕朝食付2名税込112,200円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（パリメゾン）,"['ポイント40%分利用で174,000円～朝食付2名税込104,400円～詳細･予約', 'ポイント40%分利用で203,000円～夕朝食付2名税込121,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],デザイナーズ スイート＆ルーム（ラグジュアリーオリエンタル）,"['ポイント40%分利用で190,000円～朝食付2名税込114,000円～詳細･予約', 'ポイント40%分利用で209,000円～夕食付2名税込125,400円～詳細･予約', 'ポイント40%分利用で219,000円～夕朝食付2名税込131,400円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],デラックスルーム キング,"['ポイント22%分利用で118,536円～2名税込92,532円～詳細･予約', 'ポイント22%分利用で132,596円～朝食付2名税込103,512円～詳細･予約', 'ポイント22%分利用で166,244円～夕朝食付2名税込129,746円～詳細･予約', 'ポイント22%分利用で178,464円～朝昼食付2名税込139,282円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],デラックスルーム ツイン,"['ポイント22%分利用で121,882円～2名税込95,152円～詳細･予約', 'ポイント22%分利用で132,596円～朝食付2名税込103,512円～詳細･予約', 'ポイント22%分利用で166,244円～夕朝食付2名税込129,746円～詳細･予約', 'ポイント22%分利用で178,718円～朝昼食付2名税込139,470円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],鷹峯デラックスルーム ツイン,"['ポイント22%分利用で134,366円～朝食付2名税込104,886円～詳細･予約', 'ポイント22%分利用で135,126円～2名税込105,470円～詳細･予約', 'ポイント22%分利用で172,570円～夕朝食付2名税込134,686円～詳細･予約', 'ポイント22%分利用で189,976円～朝昼食付2名税込148,264円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],鷹峯デラックスルーム キング,"['ポイント22%分利用で135,126円～2名税込105,470円～詳細･予約', 'ポイント22%分利用で138,668円～朝食付2名税込108,242円～詳細･予約', 'ポイント22%分利用で172,570円～夕朝食付2名税込134,686円～詳細･予約', 'ポイント22%分利用で190,356円～朝昼食付2名税込148,556円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],パノラマデラックスルーム キング,"['ポイント22%分利用で138,920円～2名税込108,428円～詳細･予約', 'ポイント22%分利用で139,426円～朝食付2名税込108,824円～詳細･予約', 'ポイント22%分利用で176,364円～夕朝食付2名税込137,644円～詳細･予約', 'ポイント22%分利用で193,772円～朝昼食付2名税込151,224円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],プレミアデラックスルーム ツイン,"['ポイント22%分利用で140,054円～2名税込109,320円～詳細･予約', 'ポイント22%分利用で150,558円～朝食付2名税込117,514円～詳細･予約', 'ポイント22%分利用で187,750円～夕朝食付2名税込146,522円～詳細･予約', 'ポイント22%分利用で205,156円～朝昼食付2名税込160,100円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],プレミアデラックスルーム キング,"['ポイント22%分利用で142,210円～2名税込110,992円～詳細･予約', 'ポイント22%分利用で152,330円～朝食付2名税込118,890円～詳細･予約', 'ポイント22%分利用で187,750円～夕朝食付2名税込146,522円～詳細･予約', 'ポイント22%分利用で205,030円～朝昼食付2名税込159,996円～詳細･予約']"
"ROKU KYOTO, LXR Hotels & Resorts",京都府・京都市  / 京都温泉[全114室],温泉ガーデンルーム ツイン,"['ポイント22%分利用で150,686円～2名税込117,620円～詳細･予約', 'ポイント22%分利用で165,106円～朝食付2名税込128,850円～詳細･予約', 'ポイント22%分利用で200,400円～夕朝食付2名税込156,378円～詳細･予約', 'ポイント22%分利用で217,806円～朝昼食付2名税込169,956円～詳細･予約']"
